az,el,[0],[7],[8],[12],[14],[16],[23],[24]
0.5,0.0,"0.7373698353767395,0.3189276158809662,-0.7182018160820007","0.7809203863143921,0.30165421962738037,-0.36075159907341003","0.6810554265975952,0.30884647369384766,-0.38776612281799316","0.5999389886856079,0.5839536190032959,-0.19574223458766937","0.4047049582004547,0.6132830381393433,-0.22133851051330566","0.18227297067642212,0.5923864841461182,-0.5240394473075867","0.8183801770210266,1.352493166923523,-0.00332468980923295","0.6383877396583557,1.33791983127594,0.0024939791765064"
0.5,0.0,"0.7394092082977295,0.31820204854011536,-0.7144690155982971","0.7813324928283691,0.3021371066570282,-0.35424819588661194","0.6812118887901306,0.3089016377925873,-0.3866707384586334","0.5999138951301575,0.5839759111404419,-0.19240154325962067","0.404834121465683,0.6130480766296387,-0.207122802734375","0.1827206015586853,0.5912848711013794,-0.4953886568546295","0.8185278177261353,1.352588176727295,-0.0033718470949679613","0.6392014026641846,1.3395200967788696,0.002549028256908059"
0.5,0.0,"0.7403889894485474,0.31813350319862366,-0.6074173450469971","0.7816525101661682,0.3033674359321594,-0.2409953624010086","0.68135005235672,0.30899906158447266,-0.2834664285182953","0.5999160408973694,0.5858922600746155,-0.12602397799491882","0.4084342122077942,0.6130147576332092,-0.18125510215759277","0.19563575088977814,0.5762055516242981,-0.4729330539703369","0.8194760084152222,1.3532376289367676,0.004198567010462284","0.6393707990646362,1.3417161703109741,-0.005016540177166462"
0.5,0.0,"0.7403512001037598,0.3179076611995697,-0.5955507159233093","0.7816444039344788,0.30393707752227783,-0.22165164351463318","0.6813409328460693,0.3089343309402466,-0.2756614089012146","0.599856972694397,0.5864875316619873,-0.11831925809383392","0.4072340428829193,0.6134485602378845,-0.18105801939964294","0.19806303083896637,0.558348536491394,-0.46958431601524353","0.8193337321281433,1.3546899557113647,0.016341712325811386","0.6404470205307007,1.344492793083191,-0.017118213698267937"
0.5,0.0,"0.7403184175491333,0.31733059883117676,-0.5964654684066772","0.7816311717033386,0.3038780689239502,-0.21682222187519073","0.6813368797302246,0.30851125717163086,-0.27138814330101013","0.5998514890670776,0.584100067615509,-0.10981985181570053","0.4065232276916504,0.6135916113853455,-0.1807287037372589","0.19556894898414612,0.5519152879714966,-0.4877442717552185","0.819087028503418,1.354603886604309,0.0203532911837101","0.6397754549980164,1.3444104194641113,-0.02112581394612789"
0.5,0.0,"0.7402874231338501,0.31728875637054443,-0.6151873469352722","0.7816295623779297,0.30395129323005676,-0.2332175225019455","0.6813421845436096,0.3084946870803833,-0.2748470604419708","0.6001039743423462,0.5826843976974487,-0.11950261890888214","0.40590137243270874,0.613770067691803,-0.17418301105499268","0.19700109958648682,0.5492136478424072,-0.4556027054786682","0.8190755844116211,1.3553749322891235,0.01645212061703205","0.6401656270027161,1.3449403047561646,-0.017209406942129135"
0.5,0.0,"0.7406349778175354,0.3171333372592926,-0.6373733282089233","0.7817080616950989,0.3040327727794647,-0.24906723201274872","0.6814530491828918,0.30848270654678345,-0.3001222312450409","0.6001951098442078,0.5826482772827148,-0.13942532241344452","0.4054330885410309,0.6137034296989441,-0.20490281283855438","0.19177643954753876,0.5499864816665649,-0.5143133401870728","0.8190008997917175,1.355475664138794,0.015547208487987518","0.6401957869529724,1.3450582027435303,-0.016315743327140808"
0.5,0.0,"0.7419347763061523,0.3169132471084595,-0.5599654316902161","0.7822760343551636,0.30447977781295776,-0.16906417906284332","0.6817923784255981,0.3084067106246948,-0.2478533536195755","0.6002693176269531,0.5827036499977112,-0.10898318141698837","0.4055294096469879,0.6136465072631836,-0.20499880611896515","0.18688896298408508,0.5772672295570374,-0.5356751680374146","0.819176197052002,1.3552106618881226,0.038240235298871994","0.6408326625823975,1.3457423448562622,-0.038991544395685196"
0.5,0.0,"0.7425581216812134,0.3161216378211975,-0.5883458852767944","0.7824960947036743,0.3044430613517761,-0.21215882897377014","0.6819427013397217,0.3083038628101349,-0.2691175639629364","0.6002849340438843,0.5831459760665894,-0.1116236224770546","0.4055207371711731,0.6150632500648499,-0.21716761589050293","0.1861572563648224,0.5976362228393555,-0.5312504172325134","0.8191836476325989,1.3544994592666626,0.035424113273620605","0.6413017511367798,1.3458251953125,-0.0362030565738678"
0.5,0.0,"0.7429139018058777,0.3149290680885315,-0.6009406447410583","0.7828036546707153,0.30431240797042847,-0.2225223332643509","0.6820885539054871,0.30818524956703186,-0.28081685304641724","0.6003469824790955,0.5835309028625488,-0.1161828488111496","0.4054155945777893,0.6160473227500916,-0.2341802567243576","0.18339475989341736,0.6061227917671204,-0.5668513178825378","0.8197885751724243,1.3544334173202515,0.036991626024246216","0.6422004103660583,1.3467726707458496,-0.0377693846821785"
0.5,0.0,"0.7430116534233093,0.3148835599422455,-0.5746689438819885","0.7828074097633362,0.3039986193180084,-0.21026155352592468","0.6822021007537842,0.30806776881217957,-0.26617175340652466","0.6000293493270874,0.5835599899291992,-0.09420200437307358","0.4052136540412903,0.6173969507217407,-0.18587946891784668","0.18355119228363037,0.6043967604637146,-0.5258538126945496","0.8183978199958801,1.3537992238998413,0.034568846225738525","0.6420053243637085,1.3468351364135742,-0.03535553067922592"
0.5,0.0,"0.7428315877914429,0.31491100788116455,-0.5925279855728149","0.7826849222183228,0.30398768186569214,-0.24090330302715302","0.6821971535682678,0.3080388605594635,-0.2847587466239929","0.5999435186386108,0.5834470987319946,-0.11618174612522125","0.4059053361415863,0.6182703375816345,-0.16132666170597076","0.18868766725063324,0.5954660773277283,-0.4225974678993225","0.8183152079582214,1.3539233207702637,0.025948990136384964","0.6419817209243774,1.3460979461669922,-0.02673531137406826"
0.5,0.0,"0.7421971559524536,0.31492647528648376,-0.6226839423179626","0.7822772264480591,0.30386796593666077,-0.27675265073776245","0.6819819211959839,0.30804315209388733,-0.3175211250782013","0.5998801589012146,0.5833733081817627,-0.14707210659980774","0.4067065119743347,0.6182068586349487,-0.16591040790081024","0.1966513693332672,0.5841423273086548,-0.4245414137840271","0.8183282613754272,1.3542014360427856,0.02157038263976574","0.6423498392105103,1.3460462093353271,-0.02233007922768593"
0.5,0.0,"0.7419863939285278,0.31489646434783936,-0.6174132227897644","0.7819832563400269,0.30361267924308777,-0.2759091258049011","0.6819066405296326,0.3080093264579773,-0.3169877827167511","0.5998580455780029,0.5831865668296814,-0.14694449305534363","0.40668731927871704,0.6183461546897888,-0.1604110598564148","0.2010623961687088,0.5772110819816589,-0.4173104763031006","0.818323016166687,1.3541852235794067,0.020007040351629257","0.6426309943199158,1.3457012176513672,-0.020763712003827095"
0.5,0.0,"0.741428017616272,0.3148883581161499,-0.5710725784301758","0.7815748453140259,0.30349913239479065,-0.2213403731584549","0.681815505027771,0.3079233467578888,-0.26876628398895264","0.599673330783844,0.5831736922264099,-0.11370066553354263","0.40606412291526794,0.6183252334594727,-0.153384730219841","0.20044413208961487,0.5744813084602356,-0.42731231451034546","0.8183621168136597,1.3544906377792358,0.019794218242168427","0.6427678465843201,1.3457367420196533,-0.020549526438117027"
0.5,0.0,"0.7414148449897766,0.3148750364780426,-0.5760730504989624","0.7812799215316772,0.3034771978855133,-0.21721556782722473","0.6817969083786011,0.3078766167163849,-0.2741093635559082","0.5992223024368286,0.5832376480102539,-0.11379339545965195","0.40447157621383667,0.6174493432044983,-0.16752751171588898","0.1894916445016861,0.5745283961296082,-0.46193304657936096","0.8182942271232605,1.3544883728027344,0.024888549000024796","0.6439095735549927,1.3474788665771484,-0.02564358338713646"
0.5,0.0,"0.7414358258247375,0.3144610822200775,-0.5303322076797485","0.7812895178794861,0.30346643924713135,-0.15075959265232086","0.6818615198135376,0.307809054851532,-0.22344772517681122","0.5994174480438232,0.5837289690971375,-0.08602190762758255","0.4044182300567627,0.6174218058586121,-0.16967788338661194","0.18372231721878052,0.5921813249588013,-0.4877845346927643","0.8187162280082703,1.3545143604278564,0.03875504806637764","0.6440879106521606,1.3482762575149536,-0.03953903913497925"
0.5,0.0,"0.7415306568145752,0.3138054609298706,-0.5508686304092407","0.7813132405281067,0.30345913767814636,-0.1768718659877777","0.6820791363716125,0.30779510736465454,-0.24258029460906982","0.5998045206069946,0.5848115086555481,-0.09041254967451096","0.4040118157863617,0.6174371838569641,-0.1714416891336441","0.1799863874912262,0.6061292886734009,-0.4950012266635895","0.818387508392334,1.3544412851333618,0.038162730634212494","0.643896222114563,1.348402738571167,-0.03895796835422516"
0.5,0.0,"0.7415732145309448,0.3136310279369354,-0.5501183867454529","0.7812990546226501,0.30341672897338867,-0.18815729022026062","0.6821292042732239,0.30778267979621887,-0.24860990047454834","0.6002154350280762,0.5852895379066467,-0.09440203011035919","0.40400972962379456,0.6179450750350952,-0.1789424568414688","0.17812153697013855,0.6128082275390625,-0.49634256958961487","0.8186528086662292,1.3544377088546753,0.03645244613289833","0.6441210508346558,1.348739743232727,-0.03723900765180588"
0.5,0.0,"0.7416911125183105,0.3135729134082794,-0.5645006895065308","0.7810508012771606,0.303222119808197,-0.2139522135257721","0.6821342706680298,0.30770719051361084,-0.27771466970443726","0.6000868082046509,0.5852986574172974,-0.11677934229373932","0.4024451673030853,0.6184684038162231,-0.19723518192768097","0.17823803424835205,0.6111897826194763,-0.5041669011116028","0.8188105821609497,1.3544296026229858,0.03534538671374321","0.6445852518081665,1.3493140935897827,-0.036127492785453796"
0.5,0.0,"0.7418186068534851,0.3134477734565735,-0.5610583424568176","0.7807868719100952,0.30290380120277405,-0.20877018570899963","0.6821355223655701,0.30751144886016846,-0.27681469917297363","0.5998901128768921,0.5852430462837219,-0.11674310266971588","0.3925800323486328,0.6197800040245056,-0.21784019470214844","0.17492839694023132,0.6103768944740295,-0.5311369895935059","0.8190146684646606,1.3542230129241943,0.03698849678039551","0.6447373628616333,1.3494534492492676,-0.03775244951248169"
0.5,0.0,"0.7418181896209717,0.3133578598499298,-0.5979990363121033","0.7803181409835815,0.30288806557655334,-0.24619893729686737","0.6820746660232544,0.3076135218143463,-0.3024144768714905","0.5998657941818237,0.5864102840423584,-0.15184447169303894","0.39666542410850525,0.6210402846336365,-0.2148018330335617","0.18439991772174835,0.6062480211257935,-0.4730444550514221","0.8204828500747681,1.3543248176574707,0.03214540332555771","0.6460619568824768,1.3491793870925903,-0.03289996460080147"
0.5,0.0,"0.7416200637817383,0.31339389085769653,-0.675508975982666","0.7800232172012329,0.30305469036102295,-0.3255051374435425","0.6818214654922485,0.30795443058013916,-0.3672293722629547","0.5997128486633301,0.587078332901001,-0.21069248020648956","0.4006590247154236,0.6220370531082153,-0.24428991973400116","0.19173286855220795,0.5976451635360718,-0.5149010419845581","0.8209298849105835,1.3561203479766846,0.02923036739230156","0.6461681127548218,1.3498090505599976,-0.02998068556189537"
0.5,0.0,"0.7411471605300903,0.313566654920578,-0.7125903367996216","0.7796300649642944,0.30354738235473633,-0.37516969442367554","0.6816189885139465,0.30866867303848267,-0.4022655487060547","0.5988304615020752,0.5894036889076233,-0.2336517870426178","0.3988378047943115,0.6223241686820984,-0.2476094514131546","0.19141793251037598,0.5929136276245117,-0.5162196159362793","0.8209289312362671,1.358343482017517,0.024203119799494743","0.6462394595146179,1.3508597612380981,-0.024931862950325012"
0.5,0.0,"0.7410743832588196,0.3137550354003906,-0.6751936674118042","0.7791299223899841,0.30378425121307373,-0.33036598563194275","0.6815065741539001,0.3094034492969513,-0.36912643909454346","0.5982319116592407,0.589966893196106,-0.20783230662345886","0.3987453579902649,0.6223529577255249,-0.23786386847496033","0.1925133317708969,0.5898328423500061,-0.5159291625022888","0.8209217190742493,1.3588294982910156,0.02134552411735058","0.646262526512146,1.3509471416473389,-0.022078152745962143"
0.5,0.0,"0.7407325506210327,0.3142954409122467,-0.677355170249939","0.7788281440734863,0.3038424253463745,-0.3274005949497223","0.6813543438911438,0.3101820945739746,-0.36414724588394165","0.5981429219245911,0.5898719429969788,-0.2013636827468872","0.3987857401371002,0.6231066584587097,-0.23295056819915771","0.18868985772132874,0.5891503691673279,-0.513874888420105","0.8209179043769836,1.3592568635940552,0.021266300231218338","0.6449214220046997,1.351070523262024,-0.022008376196026802"
0.5,0.0,"0.7405084371566772,0.3143896162509918,-0.7251945734024048","0.7788025736808777,0.3038562536239624,-0.3765183091163635","0.6812891364097595,0.310149610042572,-0.40956369042396545","0.5978173017501831,0.589662492275238,-0.24344797432422638","0.39358043670654297,0.6230272650718689,-0.2754254937171936","0.17920932173728943,0.6089081168174744,-0.559813916683197","0.8195765614509583,1.3612264394760132,0.0201709046959877","0.6418253779411316,1.352101445198059,-0.020938146859407425"
0.5,0.0,"0.7405032515525818,0.314374715089798,-0.7471616864204407","0.7787550687789917,0.3038579821586609,-0.4047873914241791","0.6812816262245178,0.31022346019744873,-0.43603724241256714","0.5978255867958069,0.589539110660553,-0.26727917790412903","0.39368802309036255,0.6232767105102539,-0.2864411175251007","0.1777728796005249,0.6237521171569824,-0.5646229386329651","0.8191078901290894,1.3610825538635254,0.017522286623716354","0.6410818099975586,1.3518617153167725,-0.018283987417817116"
0.5,0.0,"0.7403826117515564,0.314386248588562,-0.7171939015388489","0.7787173986434937,0.30388572812080383,-0.3726809024810791","0.6812245845794678,0.310335248708725,-0.4078885018825531","0.5977076292037964,0.5895668268203735,-0.24256369471549988","0.39328405261039734,0.6235077977180481,-0.2806599736213684","0.17469057440757751,0.6302034854888916,-0.5368818044662476","0.8182940483093262,1.3613970279693604,0.014217643067240715","0.6404517292976379,1.3519572019577026,-0.014993205666542053"
0.5,0.0,"0.7403343915939331,0.31477969884872437,-0.6913883686065674","0.7786922454833984,0.3041163682937622,-0.36099928617477417","0.6811426877975464,0.31101158261299133,-0.404144287109375","0.5970714688301086,0.5898471474647522,-0.22967830300331116","0.39231351017951965,0.6239551901817322,-0.26836255192756653","0.17489328980445862,0.6272690892219543,-0.5386528372764587","0.817583441734314,1.3607525825500488,0.014366110786795616","0.6399374008178711,1.3515326976776123,-0.015145671553909779"
0.5,0.0,"0.7401462197303772,0.3147706091403961,-0.6269217729568481","0.7782646417617798,0.3040010333061218,-0.2904093861579895","0.6808803677558899,0.31151238083839417,-0.33814725279808044","0.5970700979232788,0.5899237990379333,-0.1868753284215927","0.3936198651790619,0.6242688894271851,-0.23197288811206818","0.17823193967342377,0.600909948348999,-0.5177584290504456","0.8209851384162903,1.3607209920883179,0.018274912610650063","0.6452595591545105,1.351476788520813,-0.019008826464414597"
0.5,0.0,"0.7400637269020081,0.3147667944431305,-0.619239091873169","0.7778012752532959,0.30398881435394287,-0.2813185453414917","0.6807600855827332,0.3125362694263458,-0.3240722119808197","0.5970547795295715,0.5909417271614075,-0.1627691388130188","0.3953252136707306,0.6241090297698975,-0.20351727306842804","0.1889345645904541,0.569595992565155,-0.4965708255767822","0.8237974047660828,1.3605972528457642,0.01804290898144245","0.6477066278457642,1.3515775203704834,-0.018763693049550056"
